,id,engName,vieName,bard,size,price,exp,uses,manuals,origin,urlInfo,publish
10,1710.0,Hydralight Moisture Infusing Lotion,PAULA'S CHOICE Kem dưỡng ẩm cho mọi loại da,PAULA'S CHOICE,60ml,850000.0,36 tháng," 

– Công thức nhẹ như nước bổ sung và phục hồi độ ẩm bị mất mà không làm tắc các lỗ chân lông giúp da trở nên khỏe mạnh hơn.
– Cung cấp chất chống oxy hoá làm dịu và giúp làn da trẻ trung hơn
– Các thành phần có trong màng axít của da (Skin Identical Ingredient) và tác nhân dưỡng ẩm mang đến cho làn da vẻ khỏe mạnh
– Không gây kích ứng, đặc biệt dịu nhẹ

Sự pha trộn độc đáo của các chất chống oxy hóa, HYDRALIGHT Moisture Infusing Lotion nổi bật là sản phẩm mang tới sự cân bằng nhẹ nhàng cho làn da nhạy cảm. Bạn sẽ không còn phải lo lắng về tình trạng bít tắc, mất nước hoặc mẩn đỏ mà thay vào đó là làn da sẽ được hồi phục từ sâu bên trong, trả lại vẻ rạng rỡ, tươi trẻ mà rất ít loại kem dưỡng thông thường có thể làm được.

Loại da phù hợp: Da thường đến da dầu, da hỗn hợp"," 

Dưỡng đêm Hydralight được sử dụng như bước cuối cùng trong quy trình chăm sóc da ban đêm. Vào ban này, hãy kết hợp với kem chống nắng phổ rộng có chỉ số SFP tối thiểu 30 trở lên.",  Mỹ,https://paulaschoice.vn/hydralight-moisture-infusing-lotion,https://imgur.com/a/8fPq6Q5
11,1720.0,Hydratlight Shine Free Daily Mineral  Conplex SPF 30,PAULA'S CHOICE Kem chống nắng phổ rộng dưỡng ẩm SPF 30,PAULA'S CHOICE,60ml,850000.0,36 tháng," 
- Chống nắng hiệu quả với chỉ số SPF 30
- Tăng cường dưỡng chất cho tế bào cải thiện tình trạng da mẩn đỏ
- Bổ sung thành phần dưỡng ẩm giúp da luôn mềm mịn

Hydralight Shine – Free Mineral Complex SPF30 là sản phẩm đa tác dụng giúp tăng cường dưỡng chất cho tế bào, chống nắng hiệu quả với chỉ số SPF 30, đặc biệt phù hợp với da dầu, hỗn hợp.

PHÙ HỢP CHO LOẠI DA: Da dầu, da hỗn hợp "," 

Sử dụng như bước cuối cùng trong quy trình
chăm sóc da buổi sáng. Dùng một lượng đủ
nhiều 15 phút trước khi ra ngoài, thoa lại sau
mỗi 2 tiếng tiếp xúc trực tiếp với ánh nắng mặt
trời.",  Mỹ,https://paulaschoice.vn/hydralight-shine-free-mineral-complex-spf-30,https://imgur.com/a/mMeNSLK
12,1860.0,Skin Recovery Replenishing Moisturizer,PAULA'S CHOICE Kem dưỡng ẩm ban đêm dịu nhẹ,PAULA'S CHOICE,60 ml,850000.0,36 tháng," 

- Sự pha trộn độc quyền của các thành phần dưỡng ẩm được chứng minh sẽ cấp ẩm ngay tức khắc cho vùng da khô
- Làm mờ sự xuất hiện của nếp nhăn và cải thiện rõ rệt kết cấu của da
– Duy trì độ ẩm cho làn da
– Chất chống oxi hóa và tinh dầu thực vật giúp tái tạo làn da rạng rỡ

Kem dưỡng đêm Skin Recovery Replenishing Moisturizer cấp nước cho vùng da khô và cải thiện những nếp nhăn nhỏ. Công thức có sự góp mặt của chuỗi axit amin chống lão hóa cùng các chất oxi hóa, nó hoạt động để đẩy lùi các gốc tự do và giúp da chống lại các tác hại từ môi trường. Sản phẩm có thể  sử dụng ngay cả ở vùng quanh mắt.

Loại da phù hợp: Da khô, da rất khô"," 

Một sản phẩm lý tưởng cho việc làm mềm và mịn da mặt, cổ và vùng quanh mắt. Sau bước làm sạch, cân bằng và loại bỏ tế bào chết cho da vào ban đêm, bạn có thể sử dụng sản phẩm này vào ban ngày tuy nhiên cần bổ sung sản phẩm chống nắng có chứa SPF 30 trở lên để bảo vệ da toàn diện nhất. 
",  Mỹ,https://paulaschoice.vn/skin-recovery-replenishing-moisturizer,https://imgur.com/a/3yZXvDC
13,1900.0,(Skin Perfecting 8% AHA Gel Exfoliant,PAULA'S CHOICE Gel dưỡng ẩm cao cấp 8% AHA,PAULA'S CHOICE,100ml,910000.0,36 tháng,"  
Sản phẩm loại bỏ tế bào chết AHA gel độc đáo với glycolic acid giúp loại bỏ các lớp tế bào già cỗi trên da mà giúp da mềm mịn, khỏe khoắn hơn.

Cải thiện tông màu da tươi mới
Chú trọng làm đầy nếp nhăn sâu
Kết cấu gel siêu nhẹ thích nghi tốt ngay với làn da
Sử dụng đều đặn 2 lần mỗi ngày sau bước làm sạch và cân bằng da
Skin Perfecting 8% AHA Gel là một sản phẩm loại bỏ tế bào chết hoàn chỉnh không chà xát làm tổn thương mà loại bỏ tế bào da chết tích tụ một cách nhẹ dịu tự nhiên, mang đến làn da trẻ khỏe hơn. Công thức độc đáo này tái tạo bề mặt da của bạn, tạo ra sự rạng rỡ và thu hút mọi ánh nhìn. Đồng thời sản phẩm làm mờ sự xuất hiện của các nếp nhăn và làm cho làn da của bạn cảm thấy mềm mại hơn rất nhiều. Với việc sử dụng sản phẩm liên tục trong quy trình chăm sóc, nó có thể giúp thúc đẩy làn da săn chắc hơn."," 
Thoa trực tiếp trên da với lượng vừa đủ từ một hoặc hai lần mỗi ngày sau khi làm sạch và cân bằng da. Tránh tiếp xúc trực tiếp với mắt và môi. Không rửa sạch. Đối với ban ngày, luôn luôn bảo vệ da với kem chống nắng phổ rộng chỉ số SPF 30 hoặc cao hơn.

Lời khuyên bảo vệ da khỏi ánh nắng mặt trời khi sử dụng loại bỏ tế bào chết AHA: Sản phẩm loại bỏ tế bào chết AHA gel chứa tới 8% glycolic acid, một thành phần có thể làm tăng sự nhạy cảm của da với ánh nắng mặt trời và có khả năng cháy nắng nếu chăm sóc không cẩn thận. Bạn cần nhờ luôn luôn sử dụng kem chống nắng toàn diện có chỉ số SPF30 hoặc cao hơn mỗi ngày. Khi ra ngoài, bạn có thể kết hợp các phương pháp bảo vệ khác như áo chống nắng, ở trong râm khi có thể hoặc tránh tiếp xúc với ánh nắng nhiều giờ liền.",  Mỹ,https://paulaschoice.vn/skin-perfecting-8-aha-gel-exfoliant,https://imgur.com/a/F0XCXXr
14,1907.0,(Skin Perfecting 8% AHA Gel Exfoliant -Trial Size,PAULA'S CHOICE Gel dưỡng ẩm cao cấp 8% AHA,PAULA'S CHOICE,15ml,339000.0,37 tháng,"  
Sản phẩm loại bỏ tế bào chết AHA gel độc đáo với glycolic acid giúp loại bỏ các lớp tế bào già cỗi trên da mà giúp da mềm mịn, khỏe khoắn hơn.

Cải thiện tông màu da tươi mới
Chú trọng làm đầy nếp nhăn sâu
Kết cấu gel siêu nhẹ thích nghi tốt ngay với làn da
Sử dụng đều đặn 2 lần mỗi ngày sau bước làm sạch và cân bằng da
Skin Perfecting 8% AHA Gel là một sản phẩm loại bỏ tế bào chết hoàn chỉnh không chà xát làm tổn thương mà loại bỏ tế bào da chết tích tụ một cách nhẹ dịu tự nhiên, mang đến làn da trẻ khỏe hơn. Công thức độc đáo này tái tạo bề mặt da của bạn, tạo ra sự rạng rỡ và thu hút mọi ánh nhìn. Đồng thời sản phẩm làm mờ sự xuất hiện của các nếp nhăn và làm cho làn da của bạn cảm thấy mềm mại hơn rất nhiều. Với việc sử dụng sản phẩm liên tục trong quy trình chăm sóc, nó có thể giúp thúc đẩy làn da săn chắc hơn."," 
Thoa trực tiếp trên da với lượng vừa đủ từ một hoặc hai lần mỗi ngày sau khi làm sạch và cân bằng da. Tránh tiếp xúc trực tiếp với mắt và môi. Không rửa sạch. Đối với ban ngày, luôn luôn bảo vệ da với kem chống nắng phổ rộng chỉ số SPF 30 hoặc cao hơn.

Lời khuyên bảo vệ da khỏi ánh nắng mặt trời khi sử dụng loại bỏ tế bào chết AHA: Sản phẩm loại bỏ tế bào chết AHA gel chứa tới 8% glycolic acid, một thành phần có thể làm tăng sự nhạy cảm của da với ánh nắng mặt trời và có khả năng cháy nắng nếu chăm sóc không cẩn thận. Bạn cần nhờ luôn luôn sử dụng kem chống nắng toàn diện có chỉ số SPF30 hoặc cao hơn mỗi ngày. Khi ra ngoài, bạn có thể kết hợp các phương pháp bảo vệ khác như áo chống nắng, ở trong râm khi có thể hoặc tránh tiếp xúc với ánh nắng nhiều giờ liền.",  Mỹ,https://paulaschoice.vn/qua-tang-skin-perfecting-8-aha-gel-exfoliant-don-hang-tren-1990k,https://imgur.com/a/F0XCXXr
15,2010.0,Skin Perfecting 2% BHA Liquid Exfoliant,PAULA'S CHOICE Skin Perfecting 2% BHA Liquid Exfoliant 118ML,PAULA'S CHOICE,118 ml,910000.0,24 tháng,"  
– Làm giảm dấu hiệu lão hóa, mụn đầu đen, lỗ chân lông to.
– Giảm sưng đỏ, cải thiện nếp nhăn sâu.
- Loại bỏ tế bào chết, các tạp chất bụi bẩn tích tụ sâu trong lỗ chân lông dịu nhẹ 

Skin Perfecting 2% BHA Liquid Exfoliant là sản phẩm loại bỏ tế bào chết hóa học dịu nhẹ, hoàn toàn không có chất bào mòn, dễ dàng thẩm thấu qua các tầng biểu bì. Đây là sản phẩm bán chạy số 1 của Paula’s Choice trên toàn thế giới, bởi khả năng loại bỏ tế bào chết trên da, thêm vào đó cung cấp ẩm, mang đến cho bạn làn da mịn màng và rạng rỡ hơn bất kỳ sản phẩm cùng loại nào khác trên thị trường. Bạn sẽ cảm nhận thấy sự khác biệt ngay từ lần đầu sử dụng. Sản phẩm này có độ PH tối ưu từ 3,2 – 3,8 kết hợp cùng thành phần làm mềm để đem lại hiệu quả cao nhất.

PHÙ HỢP VỚI LOẠI DA: Mọi loại da"," 

Dùng từ 1 đến 2 lần mỗi ngày sau bước rửa mặt và toner. Nhẹ nhàng đổ ra tấm bông tẩy trang rồi thoa đều lên toàn bộ khuôn mặt hoặc vỗ trực tiếp sản phẩm lên da, không cần rửa lại bằng nước. 
*Lưu ý: vào ban ngày, sử dụng kem chống nắng có chỉ số chống nắng có SPF từ 25 đến 30 sau khi sử dụng Skin Perfecting 2% BHA Liquid.",  Mỹ,https://paulaschoice.vn/skin-perfecting-2-bha-liquid-exfoliant,https://imgur.com/a/SZWaU2H
16,2016.0,Skin Perfecting 2% BHA Liquid Exfoliant -Trial size,PAULA'S CHOICE Skin Perfecting 2% BHA Liquid,PAULA'S CHOICE,30ml,339000.0,24 tháng,"  
– Làm giảm dấu hiệu lão hóa, mụn đầu đen, lỗ chân lông to.
– Giảm sưng đỏ, cải thiện nếp nhăn sâu.
- Loại bỏ tế bào chết, các tạp chất bụi bẩn tích tụ sâu trong lỗ chân lông dịu nhẹ 

Skin Perfecting 2% BHA Liquid Exfoliant là sản phẩm loại bỏ tế bào chết hóa học dịu nhẹ, hoàn toàn không có chất bào mòn, dễ dàng thẩm thấu qua các tầng biểu bì. Đây là sản phẩm bán chạy số 1 của Paula’s Choice trên toàn thế giới, bởi khả năng loại bỏ tế bào chết trên da, thêm vào đó cung cấp ẩm, mang đến cho bạn làn da mịn màng và rạng rỡ hơn bất kỳ sản phẩm cùng loại nào khác trên thị trường. Bạn sẽ cảm nhận thấy sự khác biệt ngay từ lần đầu sử dụng. Sản phẩm này có độ PH tối ưu từ 3,2 – 3,8 kết hợp cùng thành phần làm mềm để đem lại hiệu quả cao nhất.

PHÙ HỢP VỚI LOẠI DA: Mọi loại da"," 

Dùng từ 1 đến 2 lần mỗi ngày sau bước rửa mặt và toner. Nhẹ nhàng đổ ra tấm bông tẩy trang rồi thoa đều lên toàn bộ khuôn mặt hoặc vỗ trực tiếp sản phẩm lên da, không cần rửa lại bằng nước. 
*Lưu ý: vào ban ngày, sử dụng kem chống nắng có chỉ số chống nắng có SPF từ 25 đến 30 sau khi sử dụng Skin Perfecting 2% BHA Liquid.",  Mỹ,https://paulaschoice.vn/skin-perfecting-2-bha-liquid-exfoliant,https://imgur.com/a/SZWaU2H
17,2040.0,Skin Perfecting 2% BHA Gel Exfoliant,PAULA'S CHOICE Kem loại bỏ tế bào chết 2% BHA 118ML,PAULA'S CHOICE,100ml,910000.0,24 tháng,"  

– Nhẹ nhàng làm mịn và tái sinh làn da rạng rỡ.
– Định hình và làm sạch sâu lỗ chân lông đồng thời loại bỏ sự xuất hiện của nếp nhăn.
– Cấu trúc gel nhẹ bổ sung thành phần hydrat giúp bạn có được bề mặt da hoàn hảo.

SKIN PERFECTING 2% BHA Gel Exfoliant với cấu trúc siêu nhẹ giúp làm mềm và bổ sung độ ẩm tự nhiên cho da, ngoài ra còn nhẹ nhàng loại bỏ tế bào chết. Làn da của bạn sẽ trở nên rạng rỡ hơn, mềm mại hơn, cải thiện tình trạng lỗ chân lông to và những vết chân chim.

Sản phẩm tẩy da chết có chứa tối ưu nồng độ pH 3.2 – 3.8 và trong công thức được bổ sung thêm những thành phần làm mịn da. Đặc biệt, sản phẩm không chứa chất tạo mùi, được kiểm nghiệm lâm sang không gây kích ứng cho da giúp nâng cao tính an toàn khi sử dụng. 

PHÙ HỢP VỚI LOẠI DA: Da thường, da dầu, da hỗn hợp"," 

Dùng từ 1 đến 2 lần mỗi ngày sau khi rửa mặt bằng sữa rửa mặt và Toner. Nhẹ nhàng thoa đều lên toàn bộ khuôn mặt,  không cần rửa lại bằng nước. Vào ban ngày, sử dụng kem chống nắng có chỉ số chống nắng có SPF từ 30 trở lên để bảo vệ da tốt nhất.",  Mỹ,https://paulaschoice.vn/skin-perfecting-2-bha-gel-exfoliant,https://imgur.com/a/zL0BSf9
18,2060.0,Skin Perfecting 8% AHA Lotion Exfoliant,PAULA'S CHOICE Lotion loại bỏ tế bào chết 8% AHA,PAULA'S CHOICE,100ml,910000.0,24 tháng," 

- Sản phẩm loại bỏ tế bào chết hóa học dịu nhẹ 
- Sự kết hợp hoàn hảo trong công thức của các thành phần bổ sung độ ẩm, 8% Glycolic Acid, cùng các thành phần làm dịu làn da
- Dầu thực vật sẽ giúp nuôi dưỡng để da trở nên mịn màng, đẩy lùi các dấu hiệu lão hóa và đem lại sự mềm mại, căng mịn đáng ngạc nhiên 

Sản phẩm loại bỏ tế bào chết SKIN PERFECTING 8% AHA Lotion được nghiên cứu và xây dựng dựa trên công thức cải tiến hơn, giúp da tươi trẻ, mịn màng và hỗ trợ trong việc trẻ hóa làn da. Nhờ chứa công thức dưỡng ẩm chuyên sâu có tác dụng cân bằng độ ẩm da, sản phẩm sẽ giúp làm sáng làn da xỉn màu hay làm đồng đều màu da.

Loại da phù hợp: Mọi loại da","  

Đều đặn sử dụng mỗi ngày một đến hai lần sau bước làm sạch da và toner. Lấy một lượng vừa đủ cho toàn bộ khuôn mặt, tránh tiếp xúc trực tiếp với mắt và quanh môi. Sản phẩm loại bỏ tế bào chết SKIN PERFECTING 8% AHA Lotion không cần rửa lại với nước hay bất kỳ dung dịch nào. 

Vào ban ngày dùng trước bước thoa kem chống nắng có chỉ số SPF 30 hoặc cao hơn.",  Mỹ,https://paulaschoice.vn/skin-perfecting-8-aha-lotion,https://imgur.com/a/oUnk9ky
19,2120.0,Clinical Ceramide – Enriched Firming Moisturizer,PAULA'S CHOICE Kem dưỡng chứa Ceramide siêu mềm mượt ,PAULA'S CHOICE,50ml,1720000.0,24 tháng,"  
'- Clinical Ceramide-Enriched Firming Moisturizer là sản phẩm đầu tiên trên thị trường hiện nay có chứa cả 3 siêu thành phần đỉnh cao: 5 loại Ceramide thiết yêu dưỡng ẩm tối ưu, Vitamin C chống oxy hóa da, Retinol phục hồi da.

Điểm khác biệt của sản phẩm
- Sự khác biệt nằm ở sự kết hợp độc đáo cùng 1 lúc cả Ceramide, retinol và Vitamin C. Đây đều là những thành phần thiết yếu và không thể thiếu của làn da. Có thể thấy, phức hợp này tạo nên một dòng sản phẩm hoàn hảo, tăng cường Collagen tối ưu. Là tác nhân hoạt động như liên kết bên ngoài để bề mặt da duy trì lượng ẩm vừa đủ và đàn hồi tốt hơn.","  
Để có kết quả tốt nhất, không áp dụng cùng lúc với nhiều sản phẩm có thành phần vitamin C lượng lớn hoặc retinol khác. Lí do là chất dưỡng ẩm chống lão hóa này chứa hỗn hợp chống lão hóa mạnh, tập trung cao độ nhờ một số dạng vitamin C và Retinol. Vào ban ngày sử dụng thêm kem chống nắng SPF 30 trở lên.",  Mỹ,https://paulaschoice.vn/clinical-ceramide-enriched-firming-moisturizer,https://imgur.com/a/zUtpES9
20,2130.0,Omega + Complex Serum ,PAULA'S CHOICE Serum giúp trẻ hóa da và chống nhăn da chứa omega 30ml,PAULA'S CHOICE,30ml,1290000.0,36 tháng,"  
- Chống lão hóa da, tăng cường thành phần tái tạo tế bào giúp da trẻ trung 
- Phức hợp phong phú omega giúp củng cố và bảo vệ da tránh khỏi những ảnh hưởng xấu từ môi trường.
- Bổ sung thành phần dưỡng ẩm giúp da mềm mịn

Resist Omega+ Complex sở hữu siêu thực phẩm dành cho da của bạn! Axit béo omega giúp trẻ hóa và tái tạo bề mặt da cùng với các dưỡng chất thiết yếu cần thiết sẽ mang đến cho bạn làn da khỏe mạnh, ẩm mọng và rạng rỡ rõ rệt. 

PHÙ HỢP VỚI LOẠI DA: Mọi loại da "," 

Sử dụng từ 1 – 2 giọt thoa lên toàn bộ khuôn mặt và cổ sau khi đã làm sạch da với sữa rửa mặt, toner và sản phẩm loại bỏ tế bào chết. Vào ban ngày sử dụng cùng kem chống nắng có chỉ số SPF 30 trở lên.

 
",  Mỹ,https://paulaschoice.vn/resist-omega-complex,https://imgur.com/a/b1xKR9Z
21,2140.0,Resist Anti-Aging Eye Gel,"PAULA'S CHOICE Kem mắt chống lão hóa, giảm thâm kèm đầu Massage",PAULA'S CHOICE,15ml,1190000.0,24 tháng,"  
'- RESIST Anti-Aging Eye Gel với công thức hoàn hảo được tạo ra từ các thành phần anti-arging lý tưởng, hỗ trợ massage vùng da mắt mỏng manh, mang tới sự thư giãn, dễ chịu nhất.
- Nếu đang tìm kiếm kem dưỡng mắt thì RESIST Anti-Aging Eye Gel chính là sản phẩm tối ưu nhất dành cho bạn. Sự kết hợp của các thành phần tinh túy cộng thêm thiết kế đặc biệt, sản phẩm này đã chiếm được cảm tình của không ít cô nàng.","  
Bóp nhẹ sản phẩm để dung dịch đẩy lên phần
đầu kim loại, nhẹ nhàng massage vùng nhanh
mắt để tăng tính thẩm thấu.
Có thể sử dụng khoảng 2 lần/ngày.",  Mỹ,https://paulaschoice.vn/resist-anti-aging-eye-gel,https://imgur.com/a/hkjUYiB
22,2149.0,Resist Anti-Aging Eye Gel - Trial,PAULA'S CHOICE Serum giúp trẻ hóa da và chống nhăn da chứa omega,PAULA'S CHOICE,5ml,359000.0,24 tháng,"  
'- RESIST Anti-Aging Eye Gel với công thức hoàn hảo được tạo ra từ các thành phần anti-arging lý tưởng, hỗ trợ massage vùng da mắt mỏng manh, mang tới sự thư giãn, dễ chịu nhất.
- Nếu đang tìm kiếm kem dưỡng mắt thì RESIST Anti-Aging Eye Gel chính là sản phẩm tối ưu nhất dành cho bạn. Sự kết hợp của các thành phần tinh túy cộng thêm thiết kế đặc biệt, sản phẩm này đã chiếm được cảm tình của không ít cô nàng.","  
Bóp nhẹ sản phẩm để dung dịch đẩy lên phần
đầu kim loại, nhẹ nhàng massage vùng nhanh
mắt để tăng tính thẩm thấu.
Có thể sử dụng khoảng 2 lần/ngày.",  Mỹ,https://paulaschoice.vn/resist-anti-aging-eye-gel,https://imgur.com/a/hkjUYiB
23,2160.0,Clinical  Ceramide - Enriched Firming Eye Cream,"PAULA'S CHOICE  Kem mắt giúp giảm thâm, giảm bọng mắt chứa Ceramide",PAULA'S CHOICE,15ml,1599000.0,24 tháng," 
'- Kem dưỡng ẩm cho mắt Clinical Ceramide – Enriched Firming Eye Cream làm mịn rõ rệt dưới nếp nhăn mắt với sự tập trung của 5 loại ceramide bổ sung, 4 dạng vitamin C làm sáng, 2 peptide và retinol đã được chứng minh:
– Vitamin C cải thiện rõ rệt vùng da không đều màu và làm sáng vùng mắt
– Retinol nhanh chóng làm giảm các nếp nhăn sâu
– Kem dưỡng da tác động giải quyết vấn đề da quanh mắt
– Sử dụng 2 lần mỗi ngày đều đặn
– Phù hợp với mọi loại da","   
Sau các bước làm sạch và dưỡng da, lấy một lượng nhỏ chấm đều khắp vùng mắt và vỗ nhẹ. Kết hợp với kem chống nắng phổ rộng với chỉ số SPF từ 30 trở lên khi sử dụng vào ban ngày. Có thể apply với kết cấu mix cùng với những loại kem mắt khác tin cậy để đạt hiệu quả cao nhất",  Mỹ,https://paulaschoice.vn/kem-duong-mat-chua-ceramide-clinical-ceramide-enriched-firming-eye-cream,
24,2200.0,Defense Antioxidant Pore Purifier - Fullsize,PAULA'S CHOICE Tinh chất tái tạo da dịu nhẹ dành cho da nhạy cảm ,PAULA'S CHOICE,30ml,980000.0,24 tháng,"  
'- Điểm đặc biệt của DEFENSE Antioxidant Pore Purifier nằm ở cách chúng kiểm soát các chất gây ô nhiễm, được ví như “tấm lọc” tạp chất trong không khí mà mắt thường không thể nhìn thấy được. 
- Bên cạnh đó, với các thành phần thông minh, sản phẩm này nhanh chóng cung cấp độ ẩm, duy trì nét tươi trẻ, hạn chế những tổn hại từ môi trường mang tới như tia UV trong ánh nắng mặt trời, các bức xạ điện tử từ thiết bị di động…","   
Bạn có thể sử dụng DEFENSE Antioxidant Pore Purifier vào cả buổi sáng và tối sau bước toner và BHA/AHA. Dùng kèm thêm dưỡng ẩm DEFENSE Nightly Reconditioning Moisturizer để tăng cường hiệu quả tốt nhất.",  Mỹ,https://paulaschoice.vn/defense-antioxidant-pore-purifier,https://imgur.com/a/iWUvxEV
25,2207.0,Defense Antioxidant Pore Purifier - Trial,PAULA'S CHOICE Tinh chất tái tạo da dịu nhẹ dành cho da nhạy cảm ,PAULA'S CHOICE,5ml,339000.0,24 tháng,"  
'- Điểm đặc biệt của DEFENSE Antioxidant Pore Purifier nằm ở cách chúng kiểm soát các chất gây ô nhiễm, được ví như “tấm lọc” tạp chất trong không khí mà mắt thường không thể nhìn thấy được. 
- Bên cạnh đó, với các thành phần thông minh, sản phẩm này nhanh chóng cung cấp độ ẩm, duy trì nét tươi trẻ, hạn chế những tổn hại từ môi trường mang tới như tia UV trong ánh nắng mặt trời, các bức xạ điện tử từ thiết bị di động…","   
Bạn có thể sử dụng DEFENSE Antioxidant Pore Purifier vào cả buổi sáng và tối sau bước toner và BHA/AHA. Dùng kèm thêm dưỡng ẩm DEFENSE Nightly Reconditioning Moisturizer để tăng cường hiệu quả tốt nhất.",  Mỹ,https://paulaschoice.vn/defense-antioxidant-pore-purifier,https://imgur.com/a/iWUvxEV
26,2210.0,Defense Hydrating Gel to Cream Cleanser - Fullsize,PAULA'S CHOICE -Sữa rửa mặt dịu nhẹ tăng khả năng đề kháng cho da ,PAULA'S CHOICE,198ml,660000.0,24 tháng,"   
'- DEFENSE Hydrating Gel – To – Cream Cleanser có thể làm sạch da một cách nhanh chóng nhờ quá trình tạo bọt kỹ lưỡng; giúp da trở nên mềm mịn và thông thoáng lỗ chân lông.
-  Bên cạnh đó, bạn sẽ được trải nghiệm cảm giác khác biệt so với các chất tẩy rửa thông thường khi sữa rửa mặt dạng gel sẽ chuyển thành dạng cream khi trộn cùng với nước, ngay lập tức làn da được “gột bỏ” hết bụi bẩn, bã nhờn hoặc các tạp chất ô nhiễm trên bề mặt mà không gây khô rát, căng tức khó chịu.","    
Làm ướt mặt, sử dụng lượng nhỏ DEFENSE Hydrating Gel – To – Cream Cleanser đồng thời sử dụng đầu ngón tay chuyển động nhẹ nhàng trên da. Cuối cùng rửa lại bằng nước sạch. Bạn nên kết hợp với toner, serum và kem đêm cùng dòng DEFENSE để đạt hiệu quả tốt nhất. Vào ban ngày, sau khi mặt đã được làm sạch, Paula’s Choice Vietnam khuyên bạn không nên bỏ qua kem dưỡng ngày có chỉ số SPF từ 30+ trở lên.",  Mỹ,https://paulaschoice.vn/defense-hydrating-gel-to-cream-cleanser,https://imgur.com/a/VVxUFPJ
27,2217.0,Defense Hydrating Gel to Cream Cleanser - Trial,PAULA'S CHOICE -Sữa rửa mặt dịu nhẹ tăng khả năng đề kháng cho da ,PAULA'S CHOICE,30ml,249000.0,24 tháng,"   
'- DEFENSE Hydrating Gel – To – Cream Cleanser có thể làm sạch da một cách nhanh chóng nhờ quá trình tạo bọt kỹ lưỡng; giúp da trở nên mềm mịn và thông thoáng lỗ chân lông. 
- Bên cạnh đó, bạn sẽ được trải nghiệm cảm giác khác biệt so với các chất tẩy rửa thông thường khi sữa rửa mặt dạng gel sẽ chuyển thành dạng cream khi trộn cùng với nước, ngay lập tức làn da được “gột bỏ” hết bụi bẩn, bã nhờn hoặc các tạp chất ô nhiễm trên bề mặt mà không gây khô rát, căng tức khó chịu.","    
Làm ướt mặt, sử dụng lượng nhỏ DEFENSE Hydrating Gel – To – Cream Cleanser đồng thời sử dụng đầu ngón tay chuyển động nhẹ nhàng trên da. Cuối cùng rửa lại bằng nước sạch. Bạn nên kết hợp với toner, serum và kem đêm cùng dòng DEFENSE để đạt hiệu quả tốt nhất. Vào ban ngày, sau khi mặt đã được làm sạch, Paula’s Choice Vietnam khuyên bạn không nên bỏ qua kem dưỡng ngày có chỉ số SPF từ 30+ trở lên.",  Mỹ,https://paulaschoice.vn/defense-hydrating-gel-to-cream-cleanser,https://imgur.com/a/VVxUFPJ
28,2220.0,Defense Nightly Reconditioning Moisturizer - Fullsize,"PAULA'S CHOICE - Kem đêm dưỡng da, làm trắng sáng, mềm mịn, dịu nhẹ",PAULA'S CHOICE,60ml,850000.0,24 tháng,"    
Sự cải tiến của công thức siêu nhẹ giúp Defense Nightly 
'- Reconditioning Moisturizer ngay lập tức bổ sung hydrators, axit béo (nguồn gốc thực vật và chất chống oxy hóa) phòng ngừa da khỏi tác động từ ô nhiễm không khí.
-  Đồng thời, sản phẩm này bảo vệ làn da khỏi những tác động của ánh sáng xanh, làm mờ dần những dấu hiệu nếp nhăn lão hóa.","    
Dùng ở bước cuối cùng trong quy trình chăm sóc da ban đêm. Sử dụng một lượng nhỏ cho toàn mặt, tránh vùng da có vết thương hở. Nếu dùng vào ban ngày, sử dụng kèm kem chống nắng SPF 30 trở lên",  Mỹ,https://paulaschoice.vn/defense-nightly-reconditioning-moisturizer,https://imgur.com/a/rR5ooHJ
29,2227.0,Defense Antioxidant Pore Purifier - Trial,PAULA'S CHOICE Tinh chất tái tạo da dịu nhẹ dành cho da nhạy cảm - Loại nhỏ,PAULA'S CHOICE,5ml,339000.0,24 tháng,"    
Sự cải tiến của công thức siêu nhẹ giúp Defense Nightly 
'- Reconditioning Moisturizer ngay lập tức bổ sung hydrators, axit béo (nguồn gốc thực vật và chất chống oxy hóa) phòng ngừa da khỏi tác động từ ô nhiễm không khí. 
- Đồng thời, sản phẩm này bảo vệ làn da khỏi những tác động của ánh sáng xanh, làm mờ dần những dấu hiệu nếp nhăn lão hóa.","    
Dùng ở bước cuối cùng trong quy trình chăm sóc da ban đêm. Sử dụng một lượng nhỏ cho toàn mặt, tránh vùng da có vết thương hở. Nếu dùng vào ban ngày, sử dụng kèm kem chống nắng SPF 30 trở lên",  Mỹ,https://paulaschoice.vn/defense-nightly-reconditioning-moisturizer,https://imgur.com/a/rR5ooHJ
